Date,Time,Voltage AN Min,Voltage AN Avg,Voltage AN Max,Voltage BN Min,Voltage BN Avg,Voltage BN Max,Voltage CN Min,Voltage CN Avg,Voltage CN Max,Current A Min,Current A Avg,Current A Max,Current B Min,Current B Avg,Current B Max,Current C Min,Current C Avg,Current C Max,Current N Min,Current N Avg,Current N Max,Frequency Min,Frequency Avg,Frequency Max,Active Power AN Min,Active Power AN Avg,Active Power AN Max,Active Power BN Min,Active Power BN Avg,Active Power BN Max,Active Power CN Min,Active Power CN Avg,Active Power CN Max,Active Power Total Min,Active Power Total Avg,Active Power Total Max,VA Full Classic AN Min,VA Full Classic AN Avg,VA Full Classic AN Max,VA Full Classic BN Min,VA Full Classic BN Avg,VA Full Classic BN Max,VA Full Classic CN Min,VA Full Classic CN Avg,VA Full Classic CN Max,VA Full Classic Total Min,VA Full Classic Total Avg,VA Full Classic Total Max,VAR Classic AN Min,VAR Classic AN Avg,VAR Classic AN Max,VAR Classic BN Min,VAR Classic BN Avg,VAR Classic BN Max,VAR Classic CN Min,VAR Classic CN Avg,VAR Classic CN Max,VAR Classic Total Min,VAR Classic Total Avg,VAR Classic Total Max,PF Classic AN Min,PF Classic AN Avg,PF Classic AN Max,PF Classic BN Min,PF Classic BN Avg,PF Classic BN Max,PF Classic CN Min,PF Classic CN Avg,PF Classic CN Max,PF Classic Total Min,PF Classic Total Avg,PF Classic Total Max,Cos Phi Classic AN Min,Cos Phi Classic AN Avg,Cos Phi Classic AN Max,Cos Phi Classic BN Min,Cos Phi Classic BN Avg,Cos Phi Classic BN Max,Cos Phi Classic CN Min,Cos Phi Classic CN Avg,Cos Phi Classic CN Max,Cos Phi Classic Total Min,Cos Phi Classic Total Avg,Cos Phi Classic Total Max,Distortion Power AN Min,Distortion Power AN Avg,Distortion Power AN Max,Distortion Power BN Min,Distortion Power BN Avg,Distortion Power BN Max,Distortion Power CN Min,Distortion Power CN Avg,Distortion Power CN Max,Distortion Power Total Min,Distortion Power Total Avg,Distortion Power Total Max,Active Energy AN Min,Active Energy AN Avg,Active Energy AN Max,Active Energy BN Min,Active Energy BN Avg,Active Energy BN Max,Active Energy CN Min,Active Energy CN Avg,Active Energy CN Max,Active Energy Total Min,Active Energy Total Avg,Active Energy Total Max,Reactive Energy AN Min,Reactive Energy AN Avg,Reactive Energy AN Max,Reactive Energy BN Min,Reactive Energy BN Avg,Reactive Energy BN Max,Reactive Energy CN Min,Reactive Energy CN Avg,Reactive Energy CN Max,Reactive Energy Total Min,Reactive Energy Total Avg,Reactive Energy Total Max,THD V AN Min,THD V AN Avg,THD V AN Max,THD V BN Min,THD V BN Avg,THD V BN Max,THD V CN Min,THD V CN Avg,THD V CN Max,THD A A Min,THD A A Avg,THD A A Max,THD A B Min,THD A B Avg,THD A B Max,THD A C Min,THD A C Avg,THD A C Max,THD A N Min,THD A N Avg,THD A N Max
29/12/2019,48:43.0,281.029,283.909,284.586,281.249,284.256,284.901,280.651,283.72,284.366,77.591,92.455,239.455,78.545,89.864,222.955,77.182,90.273,220.773,0,0,0,59.95,59.99,60.03,17564.318,21606,41587.773,17602.092,20775,36412.91,17186.592,21266.045,40303.5,52353,63647.047,118304.188,22059.273,26252.045,67348.773,22361.455,25534.363,62816.047,21945.955,25609.908,62098.363,66366.688,77396.313,192263.188,13069.363,14655.818,52919.59,13711.5,14618.046,51484.227,11369.591,13900.363,50275.5,38150.453,43174.227,154679.313,0.563,0.823,0.862,0.524,0.813,0.833,0.527,0.827,0.918,0.538,0.821,0.871,0.58,0.828,0.843,0.571,0.818,0.836,0.584,0.832,0.908,0.578,0.826,0.862,0,2266.364,31993.5,0,2304.136,30709.227,0,2379.682,29991.545,0,6950.182,92694.273,1066256.125,1066256.125,1066256.125,1016064.625,1016064.625,1016064.625,1051563.25,1051563.25,1051563.25,3133884,3133884,3133884,710386.438,710386.438,710386.438,699764.063,699764.063,699764.063,664415.438,664415.438,664415.438,2074566,2074566,2074566,2.6,2.6,2.8,2.6,2.6,2.8,2.7,2.7,2.8,4,11,14.8,3,11.3,14.6,3.3,11.3,15.2,99.9,99.9,99.9
29/12/2019,03:43.0,282.225,284.57,285.247,282.603,284.948,285.593,282.099,284.381,285.09,77.591,91.227,226.091,78.136,87.955,223.091,77.182,89.045,221.318,0,0,0,59.94,59.96,60.02,17564.318,21303.818,37395,17526.545,20321.727,36450.684,17186.592,21039.408,36526.227,52277.453,62664.953,110371.906,22097.045,25949.863,63835.91,22285.908,25081.092,63042.684,21983.727,25345.5,62438.316,66366.68,76376.453,189316.906,13220.454,14618.046,50539.91,13522.637,14429.182,51408.684,11256.272,13673.728,50577.684,37999.363,42720.953,152526.281,0.576,0.82,0.845,0.568,0.811,0.836,0.584,0.829,0.909,0.576,0.82,0.863,0.577,0.825,0.851,0.572,0.816,0.84,0.585,0.834,0.908,0.578,0.825,0.866,0,2266.364,13900.363,0,2379.682,10047.546,0,2417.455,12427.228,0,7063.5,36375.137,1071586.25,1071586.25,1071586.25,1021150.438,1021150.438,1021150.438,1056825.625,1056825.625,1056825.625,3149562.25,3149562.25,3149562.25,714040.625,714040.625,714040.625,703371.563,703371.563,703371.563,667840.063,667840.063,667840.063,2085252.25,2085252.25,2085252.25,2.5,2.6,2.7,2.5,2.6,2.8,2.6,2.7,2.8,3,10.9,17.6,3,11.4,17.7,2.7,11.4,18.1,99.9,99.9,99.9
29/12/2019,18:43.0,282.099,284.633,285.09,282.54,285.058,285.562,282.162,284.507,284.964,77.182,90.955,222.409,78.409,88.773,221.727,78,89.591,216.955,0,0,0,59.94,59.98,60.03,17451,21228.273,37470.547,17677.637,20548.363,36261.816,17111.045,21039.408,36110.727,52239.68,62816.047,109843.094,21983.727,25912.092,62778.273,22361.455,25307.727,62664.953,22210.363,25496.592,61229.59,66555.547,76716.406,186672.813,13220.454,14618.046,50426.59,13598.182,14542.5,51408.684,11294.046,14013.682,49746.684,38112.68,43174.227,151581.953,0.525,0.819,0.859,0.539,0.812,0.84,0.526,0.824,0.911,0.53,0.818,0.87,0.592,0.824,0.839,0.571,0.817,0.845,0.58,0.828,0.908,0.581,0.823,0.864,0,2190.818,30331.5,0,2228.591,29160.545,0,2341.909,29689.363,0,6761.318,89181.406,1076897.375,1076897.375,1076897.375,1026292.688,1026292.688,1026292.688,1062090,1062090,1062090,3165280,3165280,3165280,717700.75,717700.75,717700.75,707006.625,707006.625,707006.625,671345,671345,671345,2096052.375,2096052.375,2096052.375,2.5,2.6,2.7,2.5,2.6,2.7,2.6,2.6,2.8,3.1,10.9,15.1,3.1,11.2,15,2.8,11.3,15.3,99.9,99.9,99.9
29/12/2019,33:43.0,282.32,284.791,285.184,282.792,285.231,285.53,282.32,284.665,285.027,77.455,91.091,234.545,78.545,88.227,220.773,77.318,89.455,225.955,0,0,0,59.98,60,60.03,17564.318,21228.273,39548.047,17639.863,20435.045,36450.684,17224.363,21114.955,41323.363,52428.547,62778.273,117322.094,22097.045,25949.863,66215.594,22399.227,25156.637,62438.316,22021.5,25458.818,63835.91,66517.773,76565.32,192489.813,13258.228,14655.818,53184,13635.954,14391.409,52239.684,11482.909,13862.591,50577.684,38377.09,42909.82,156001.375,0.595,0.818,0.852,0.572,0.812,0.834,0.585,0.826,0.912,0.584,0.819,0.866,0.59,0.824,0.841,0.568,0.818,0.835,0.58,0.832,0.907,0.579,0.825,0.861,0,2304.136,19717.363,0,2455.227,16808.863,0,2493,15789,0,7252.364,52315.227,1082210.875,1082210.875,1082210.875,1031406.188,1031406.188,1031406.188,1067369.375,1067369.375,1067369.375,3180986.5,3180986.5,3180986.5,721366.938,721366.938,721366.938,710613.938,710613.938,710613.938,674812.625,674812.625,674812.625,2106793.5,2106793.5,2106793.5,2.4,2.5,2.7,2.4,2.5,2.7,2.5,2.6,2.7,2.5,11.2,16.1,2.3,11.7,16.3,2.2,11.8,16.6,99.9,99.9,99.9
29/12/2019,48:43.0,281.249,284.224,284.964,281.753,284.728,285.404,281.124,284.082,284.838,77.182,92.864,216.136,78.682,88.909,216.409,76.773,90.409,219.818,0,0,0,59.98,60,60.03,17488.773,21719.318,35430.816,17602.092,20586.137,36148.5,17035.5,21492.682,36224.047,52126.367,63798.137,107803.359,21983.727,26403.137,61002.953,22437,25307.727,61191.816,21832.637,25685.455,61796.184,66253.359,77396.32,183990.953,13031.591,14806.909,49746.684,13522.637,14466.954,50879.863,11180.728,13673.728,50048.863,37734.953,42947.59,150675.406,0.528,0.822,0.861,0.525,0.813,0.837,0.509,0.834,0.913,0.521,0.823,0.87,0.578,0.827,0.844,0.553,0.818,0.837,0.566,0.839,0.91,0.566,0.828,0.864,0,2153.045,30671.455,0,2341.909,29500.5,0,2304.136,28933.908,0,6799.091,89105.859,1087640.5,1087640.5,1087640.5,1036555.813,1036555.813,1036555.813,1072743.5,1072743.5,1072743.5,3196939.75,3196939.75,3196939.75,725070.375,725070.375,725070.375,714237.813,714237.813,714237.813,678236.5,678236.5,678236.5,2117544.75,2117544.75,2117544.75,2.4,2.5,2.6,2.4,2.5,2.6,2.5,2.6,2.8,2.1,11,15.2,1.9,11.6,15.1,1.9,11.6,15.6,99.9,99.9,99.9
29/12/2019,03:43.0,279.801,282.587,283.61,280.337,283.044,284.145,279.99,282.383,283.579,76.364,92.591,232.909,77.727,88.364,217.091,76.364,90.273,217.227,0,0,0,59.96,59.99,60.03,17224.363,21568.227,40416.816,17413.227,20397.273,36035.184,16997.727,21379.363,40001.316,51635.316,63344.863,116453.313,21568.227,26176.5,65157.953,22021.5,25005.545,60889.637,21568.227,25496.592,60814.09,65157.953,76678.641,186861.688,12918.272,14618.046,51182.047,13371.546,14202.546,51144.273,11142.954,13409.318,49180.09,37432.773,42229.91,151506.406,0.573,0.823,0.842,0.545,0.815,0.857,0.561,0.836,0.907,0.56,0.825,0.869,0.572,0.828,0.845,0.544,0.821,0.848,0.559,0.842,0.908,0.558,0.83,0.867,0,2190.818,14655.818,0,2417.455,17639.863,0,2379.682,17073.273,0,6987.955,49368.953,1093032.625,1093032.625,1093032.625,1041659.625,1041659.625,1041659.625,1078096,1078096,1078096,3212788.25,3212788.25,3212788.25,728731.438,728731.438,728731.438,717791.438,717791.438,717791.438,681597.438,681597.438,681597.438,2128120.25,2128120.25,2128120.25,2.4,2.5,2.6,2.4,2.5,2.6,2.5,2.6,2.7,1.9,10.9,15.7,1.6,11.7,15.7,1.3,11.6,16.1,99.9,99.9,99.9
29/12/2019,18:43.0,279.739,282.335,282.697,280.179,282.776,283.075,279.644,282.052,282.351,76.364,91.773,217.091,77.591,87.818,217.227,76.227,89.182,218.591,0,0,0,59.97,59.99,60.03,17262.137,21454.908,35921.863,17375.455,20283.955,35997.41,16808.863,21152.727,35846.316,51446.453,62891.59,107765.594,21568.227,25912.092,60738.547,21945.955,24854.455,60851.863,21492.682,25194.408,61154.047,65006.863,75960.953,182744.453,12804.954,14278.091,49406.727,13333.772,14013.682,50766.547,11105.182,13144.909,49444.5,37243.906,41436.68,149617.781,0.576,0.827,0.85,0.564,0.817,0.842,0.566,0.838,0.908,0.569,0.827,0.867,0.577,0.832,0.857,0.563,0.824,0.85,0.572,0.844,0.912,0.571,0.833,0.873,0,2379.682,25949.863,0,2568.545,24854.455,0,2568.545,25496.592,0,7516.772,76300.906,1098399.875,1098399.875,1098399.875,1046739.375,1046739.375,1046739.375,1083389.625,1083389.625,1083389.625,3228529,3228529,3228529,732307.313,732307.313,732307.313,721296.063,721296.063,721296.063,684891.25,684891.25,684891.25,2138494.5,2138494.5,2138494.5,2.4,2.5,2.6,2.4,2.5,2.6,2.5,2.6,2.7,3.1,11.8,19,3.1,12.6,18.8,3,12.4,19.1,99.9,99.9,99.9
29/12/2019,33:43.0,279.644,281.942,282.603,279.99,282.367,282.918,279.455,281.659,282.225,79.364,93.273,218.864,80.455,90.955,219,79.773,91.636,213.818,0,0,0,59.96,59.99,60.03,18130.908,21908.182,37319.453,18282,21190.5,36337.363,17828.727,21606,36035.184,54241.633,64704.68,109692,22399.227,26289.818,61229.59,22701.408,25685.455,61342.91,22474.773,25798.773,59756.453,67575.406,77774.047,182328.953,12653.863,14127,48424.637,13258.228,14051.454,49444.5,11105.182,13484.863,47706.953,37017.273,41663.316,145576.094,0.607,0.832,0.851,0.583,0.824,0.845,0.595,0.836,0.908,0.595,0.831,0.868,0.609,0.84,0.858,0.586,0.833,0.852,0.597,0.844,0.915,0.597,0.839,0.875,0,3324,8952.137,0,3437.318,8612.182,0,3437.318,8687.728,0,10198.637,26252.047,1103878,1103878,1103878,1052038.125,1052038.125,1052038.125,1088795,1088795,1088795,3244711,3244711,3244711,735840.438,735840.438,735840.438,724817.375,724817.375,724817.375,688266.125,688266.125,688266.125,2148924,2148924,2148924,2.4,2.5,2.7,2.4,2.5,2.7,2.5,2.6,2.7,6,14,17.8,6.4,14.6,18.1,6.6,14.6,18,99.9,99.9,99.9
29/12/2019,48:43.0,278.952,281.486,282.005,279.361,281.879,282.32,278.794,281.186,281.722,79.364,94.5,221.455,81.409,92.864,222.409,79.364,93.136,218.182,0,0,0,59.98,60.01,60.05,18093.137,22134.818,37734.953,18357.545,21568.227,37130.59,17715.408,21794.863,36941.727,54166.09,65497.906,111807.266,22323.682,26592,61833.953,22965.818,26176.5,62249.453,22323.682,26176.5,60965.184,67613.18,78945,185048.594,12729.409,14315.863,49104.547,13447.091,14391.409,50199.953,11482.909,13862.591,49784.453,37659.41,42569.863,149088.953,0.545,0.832,0.863,0.558,0.824,0.85,0.553,0.832,0.91,0.552,0.829,0.874,0.591,0.839,0.859,0.582,0.832,0.852,0.594,0.84,0.909,0.589,0.837,0.873,0,3286.227,30142.637,0,3399.545,29727.137,0,3399.545,27838.5,0,10085.318,87708.273,1109412.75,1109412.75,1109412.75,1057432.625,1057432.625,1057432.625,1094252,1094252,1094252,3261097.5,3261097.5,3261097.5,739425.063,739425.063,739425.063,728417.563,728417.563,728417.563,691740.625,691740.625,691740.625,2159583.25,2159583.25,2159583.25,2.4,2.5,2.6,2.4,2.5,2.7,2.5,2.5,2.7,6,13.9,19.2,6.2,14.4,18.8,6,14.4,19.6,99.9,99.9,99.9
29/12/2019,03:43.0,279.015,281.848,282.414,279.55,282.21,282.729,279.015,281.58,282.036,79.364,93,231.273,80.864,90.545,214.909,79.773,91.5,223.636,0,0,0,59.94,59.98,60.03,18130.908,21794.863,40076.863,18319.773,21114.955,37206.137,17904.273,21606,41625.547,54354.953,64515.82,118908.547,22399.227,26214.273,64515.816,22852.5,25534.363,60096.41,22474.773,25798.773,62400.547,67726.5,77547.406,187012.781,12842.728,14089.228,51484.227,13296,13938.137,48235.773,11142.954,13409.318,47291.453,37281.68,41436.684,147011.453,0.613,0.831,0.87,0.609,0.826,0.844,0.662,0.836,0.918,0.628,0.831,0.877,0.614,0.84,0.858,0.611,0.834,0.853,0.661,0.845,0.914,0.629,0.84,0.875,0,3324,7932.273,0,3399.545,7667.864,0,3475.091,7705.636,0,10198.637,23305.773,1114868,1114868,1114868,1062712.875,1062712.875,1062712.875,1099661.5,1099661.5,1099661.5,3277242.5,3277242.5,3277242.5,742951.188,742951.188,742951.188,731904.313,731904.313,731904.313,695099.625,695099.625,695099.625,2169955,2169955,2169955,2.3,2.4,2.6,2.3,2.4,2.6,2.4,2.5,2.6,5.5,14.2,19.8,6.1,14.7,19.8,6.1,14.9,20.1,99.9,99.9,99.9
29/12/2019,18:43.0,279.14,281.674,282.131,279.676,282.099,282.477,279.078,281.423,281.816,79.227,94.364,234.409,80.864,92.045,220.091,79.227,93,220.091,0,0,0,59.96,59.99,60.03,18093.137,22021.5,41172.273,18357.545,21379.363,36677.316,17677.637,21870.408,40605.684,54128.32,65271.273,118455.273,22323.682,26592,65422.363,22814.727,25987.637,61569.547,22285.908,26176.5,61418.453,67424.313,78756.141,188410.359,12804.954,14429.182,50917.637,13296,14278.091,51106.5,11294.046,13787.046,49293.41,37395,42494.32,151317.547,0.585,0.829,0.852,0.583,0.823,0.843,0.59,0.833,0.909,0.586,0.828,0.868,0.588,0.837,0.855,0.577,0.831,0.85,0.589,0.842,0.913,0.585,0.837,0.873,0,3324,22625.863,0,3437.318,21266.045,0,3475.091,23494.637,0,10236.409,67386.547,1120382.125,1120382.125,1120382.125,1068060.25,1068060.25,1068060.25,1105131.5,1105131.5,1105131.5,3293574,3293574,3293574,746563.625,746563.625,746563.625,735480.688,735480.688,735480.688,698552.25,698552.25,698552.25,2180596.5,2180596.5,2180596.5,2.3,2.4,2.5,2.3,2.4,2.5,2.4,2.5,2.6,5.4,14,18,6,14.5,17.6,6.1,14.5,18.2,99.9,99.9,99.9
29/12/2019,33:43.0,278.857,281.564,282.036,279.361,281.895,282.351,278.952,281.281,281.659,79.5,93.682,238.364,81.273,91.773,223.5,79.5,92.318,222.409,0,0,0,59.96,60,60.05,18130.908,21945.955,41701.09,18470.863,21341.592,37092.816,17790.955,21719.318,40832.316,54392.727,65006.867,119626.219,22399.227,26365.363,66442.227,22928.045,25874.318,62438.316,22399.227,25949.863,62022.816,67726.5,78189.547,190903.359,12880.5,14164.772,51937.5,13258.228,14127,50502.137,11294.046,13635.954,48575.727,37432.773,41927.727,151015.359,0.603,0.832,0.85,0.584,0.825,0.851,0.593,0.834,0.909,0.593,0.83,0.87,0.605,0.84,0.857,0.585,0.834,0.859,0.592,0.842,0.912,0.594,0.839,0.876,0,3324,17451,0,3399.545,16091.182,0,3399.545,18546.408,0,10123.091,52088.59,1125878.25,1125878.25,1125878.25,1073402.25,1073402.25,1073402.25,1110562.375,1110562.375,1110562.375,3309843,3309843,3309843,750109.063,750109.063,750109.063,739019.438,739019.438,739019.438,701966.375,701966.375,701966.375,2191095,2191095,2191095,2.3,2.4,2.5,2.3,2.4,2.5,2.4,2.5,2.6,5.4,14.3,18.5,6,14.6,17.8,5.8,14.6,18.3,99.9,99.9,99.9
29/12/2019,48:43.0,279.046,281.564,282.036,279.581,281.848,282.351,279.046,281.281,281.753,79.636,94.773,232.227,80.727,91.909,219.409,79.909,93.136,225.545,0,0,0,59.98,60,60.04,18055.363,22134.818,40756.773,18206.455,21341.592,37886.047,17942.045,21945.955,42229.91,54203.863,65422.367,120872.734,22437,26705.318,64818,22776.955,25912.092,61342.91,22512.545,26214.273,62929.363,67726.5,78831.688,189090.281,12918.272,14429.182,50917.637,13258.228,14240.318,50842.09,11142.954,13673.728,49104.547,37319.453,42343.227,150864.281,0.606,0.829,0.852,0.583,0.823,0.85,0.595,0.836,0.911,0.595,0.829,0.871,0.6,0.838,0.859,0.577,0.832,0.852,0.59,0.845,0.912,0.589,0.838,0.874,0,3475.091,8687.728,0,3475.091,8498.863,0,3550.636,7856.727,0,10500.818,25043.318,1131421.375,1131421.375,1131421.375,1078744.25,1078744.25,1078744.25,1116055.875,1116055.875,1116055.875,3326221.5,3326221.5,3326221.5,753722.813,753722.813,753722.813,742583,742583,742583,705388.125,705388.125,705388.125,2201694,2201694,2201694,2.3,2.3,2.5,2.3,2.4,2.5,2.4,2.4,2.6,4.9,14.3,20.1,5.4,14.7,19.6,5.5,14.7,20.4,99.9,99.9,99.9
29/12/2019,03:43.0,279.298,281.643,282.099,279.77,281.973,282.477,279.266,281.297,281.879,79.636,94.227,235.773,80.864,91.636,218.727,79.364,91.909,221.727,0,0,0,59.96,59.99,60.03,18130.908,22097.045,41776.637,18357.545,21228.273,37130.59,17753.182,21681.545,40907.863,54241.633,65006.863,119815.094,22437,26554.227,65875.633,22776.955,25836.545,61191.816,22323.682,25874.318,61909.5,67537.641,78265.094,188976.953,12767.182,14240.318,50993.184,13371.546,14240.318,49142.316,11218.5,13522.637,49482.273,37357.227,42003.273,149617.781,0.589,0.833,0.856,0.591,0.822,0.853,0.594,0.836,0.916,0.591,0.83,0.875,0.591,0.84,0.86,0.593,0.83,0.851,0.598,0.845,0.913,0.594,0.838,0.875,0,3248.455,24287.863,0,3324,23116.908,0,3324,25798.773,0,9896.455,73203.547,1136953,1136953,1136953,1084056.625,1084056.625,1084056.625,1121482,1121482,1121482,3342491.5,3342491.5,3342491.5,757289.25,757289.25,757289.25,746149.188,746149.188,746149.188,708769.438,708769.438,708769.438,2212208,2212208,2212208,2.3,2.3,2.5,2.4,2.4,2.5,2.4,2.4,2.6,4.9,14.1,20,5.8,14.5,19.8,5.2,14.5,20.5,99.9,99.9,99.9
29/12/2019,18:43.0,279.109,281.737,282.288,279.487,282.021,282.54,279.078,281.375,281.785,79.364,94.364,238.636,82.227,92.727,223.091,79.909,92.455,221.727,0,0,0,59.94,59.98,60.04,18017.592,22134.818,41776.637,18621.955,21492.682,36979.5,17677.637,21681.545,40643.453,54317.184,65309.047,119399.594,22323.682,26592,66593.32,23230.227,26138.727,62362.773,22474.773,26025.408,61871.727,68028.68,78756.133,190827.813,12691.637,14240.318,51937.5,13484.863,14391.409,50577.684,11142.954,13749.272,47971.363,37319.453,42381,150486.547,0.608,0.833,0.873,0.575,0.822,0.852,0.594,0.831,0.915,0.592,0.829,0.88,0.609,0.841,0.858,0.584,0.831,0.857,0.595,0.839,0.916,0.596,0.837,0.877,0,3437.318,30520.363,0,3475.091,29651.592,0,3475.091,27989.592,0,10387.5,88161.547,1142493,1142493,1142493,1089432.75,1089432.75,1089432.75,1126903.875,1126903.875,1126903.875,3358829.5,3358829.5,3358829.5,760849.188,760849.188,760849.188,749753.188,749753.188,749753.188,712215.25,712215.25,712215.25,2222817.5,2222817.5,2222817.5,2.3,2.3,2.4,2.3,2.4,2.5,2.4,2.4,2.5,5.6,14.5,18.6,6,14.6,18.3,6,14.7,18.3,99.9,99.9,99.9
29/12/2019,33:43.0,279.266,281.8,282.634,279.518,282.068,282.886,278.92,281.47,282.225,77.591,92.455,215.182,78.682,89.318,214.773,77.318,90.545,218.864,0,0,0,59.94,59.99,60.04,17526.545,21568.227,35921.863,17602.092,20623.908,36261.816,17148.818,21303.818,36299.59,52277.453,63495.953,108483.266,21908.182,26063.182,60171.953,22210.363,25194.408,60020.863,21757.092,25458.818,61040.727,65875.641,76716.406,181233.547,12842.728,14164.772,49860,13182.682,13938.137,50879.863,10954.091,13296,48953.453,36979.5,41398.91,149693.313,0.585,0.826,0.854,0.561,0.819,0.846,0.575,0.835,0.917,0.574,0.827,0.872,0.583,0.835,0.859,0.557,0.828,0.858,0.571,0.844,0.919,0.57,0.836,0.879,0,3512.864,8612.182,0,3475.091,8612.182,0,3475.091,11029.637,0,10463.045,28254,1147884,1147884,1147884,1094594.25,1094594.25,1094594.25,1132234.125,1132234.125,1132234.125,3374712.5,3374712.5,3374712.5,764393.188,764393.188,764393.188,753242.625,753242.625,753242.625,715540.688,715540.688,715540.688,2233176.5,2233176.5,2233176.5,2.3,2.3,2.4,2.3,2.4,2.5,2.4,2.4,2.5,3.5,14.7,19.1,3.3,15,19.9,3.5,15.1,19,99.9,99.9,99.9
29/12/2019,48:43.0,279.959,282.241,282.666,280.179,282.477,282.886,279.581,281.863,282.32,78.545,93.818,218.045,79.909,90.682,217.091,78.409,91.773,220.636,0,0,0,59.96,59.98,60.03,17942.045,21870.408,37017.273,17979.818,20963.863,36601.773,17488.773,21606,36639.547,53410.637,64440.273,110258.594,22172.592,26478.682,61040.727,22588.092,25609.908,60814.09,22097.045,25874.318,61682.863,66857.727,77962.906,183537.688,12918.272,14466.954,48840.137,13296,14278.091,49444.5,11029.637,13635.954,49595.59,37243.91,42381,147880.219,0.545,0.826,0.856,0.561,0.818,0.843,0.533,0.833,0.919,0.546,0.826,0.873,0.586,0.834,0.848,0.584,0.826,0.846,0.594,0.842,0.914,0.588,0.834,0.869,0,3399.545,29009.455,0,3399.545,27611.863,0,3399.545,29236.092,0,10198.637,85857.406,1153356,1153356,1153356,1099839.125,1099839.125,1099839.125,1137638.125,1137638.125,1137638.125,3390833.25,3390833.25,3390833.25,768014.813,768014.813,768014.813,756817.313,756817.313,756817.313,718951.313,718951.313,718951.313,2243783.5,2243783.5,2243783.5,2.3,2.3,2.5,2.3,2.4,2.5,2.4,2.4,2.6,6.2,14.3,18.3,6.1,14.7,18,6.2,14.7,18.5,99.9,99.9,99.9
29/12/2019,03:43.0,279.864,282.241,282.886,280.085,282.509,283.107,279.613,281.895,282.477,79.5,93.409,221.864,79.773,90.955,221.864,79.773,91.636,214.773,0,0,0,59.96,60,60.04,18130.908,21870.408,35657.453,18055.363,21114.955,34713.137,17790.955,21568.227,33882.137,53977.227,64553.59,104252.727,22474.773,26365.363,62098.363,22550.318,25685.455,62136.137,22512.545,25836.545,60058.637,67537.641,77887.359,184293.141,13069.363,14240.318,49897.773,13220.454,14164.772,51295.363,11067.409,13560.409,49444.5,37357.227,41965.5,150637.641,0.574,0.829,0.857,0.551,0.821,0.86,0.564,0.834,0.907,0.563,0.828,0.875,0.581,0.838,0.858,0.556,0.83,0.856,0.565,0.842,0.911,0.567,0.837,0.875,0,3437.318,9707.591,0,3475.091,9141,0,3475.091,8158.909,0,10387.5,27007.5,1158831.125,1158831.125,1158831.125,1105117.875,1105117.875,1105117.875,1143035.125,1143035.125,1143035.125,3406984,3406984,3406984,771579.813,771579.813,771579.813,760364.688,760364.688,760364.688,722345.313,722345.313,722345.313,2254289.75,2254289.75,2254289.75,2.3,2.3,2.5,2.3,2.4,2.5,2.4,2.4,2.6,2.9,14.5,20.6,2.7,14.7,20,2.8,14.8,20.9,99.9,99.9,99.9
29/12/2019,18:43.0,279.99,282.619,283.233,280.462,282.871,283.358,279.99,282.288,282.792,79.636,94.227,234.545,80.045,90.545,217.773,78.955,91.636,222.682,0,0,0,59.96,59.98,60.03,18130.908,22097.045,41550,18093.137,20963.863,37168.363,17677.637,21719.318,40643.453,53901.68,64780.227,119361.813,22550.318,26629.773,65686.773,22663.637,25609.908,61154.047,22285.908,25874.318,62400.547,67499.859,78114,189241.375,13031.591,14429.182,52164.137,13560.409,14240.318,50388.816,11142.954,13409.318,49822.227,37734.953,42078.82,152375.188,0.549,0.829,0.849,0.551,0.818,0.841,0.533,0.837,0.913,0.544,0.828,0.868,0.589,0.837,0.851,0.584,0.827,0.844,0.601,0.846,0.914,0.591,0.837,0.87,0,3437.318,30104.863,0,3437.318,29613.818,0,3475.091,30331.5,0,10349.727,90050.18,1164355.875,1164355.875,1164355.875,1110362.875,1110362.875,1110362.875,1148466.25,1148466.25,1148466.25,3423185,3423185,3423185,775194.063,775194.063,775194.063,763930.875,763930.875,763930.875,725702.5,725702.5,725702.5,2264827.5,2264827.5,2264827.5,2.3,2.3,2.4,2.3,2.4,2.5,2.4,2.4,2.6,5.4,14.5,18.6,5.9,14.8,18.3,6.1,14.9,19.2,99.9,99.9,99.9
